5.000000000	0.582599972	0.824592671
5.000000000	0.582599972	0.824592671
5.000000000	0.582599972	0.824592671
5.000000000	0.334255000	0.684655259
5.000000000	0.579923761	0.023678892
5.000000000	0.162858903	0.727373640
5.000000000	0.479783895	0.974800122
5.000000000	0.764971264	0.002875187
5.000000000	0.764971264	0.002875187
5.000000000	0.160123442	0.995981778
5.000000000	0.930227298	0.321677246
5.000000000	0.414751868	0.997280389
5.000000000	0.079454505	0.784396157
5.000000000	0.586135072	0.442463624
5.000000000	0.586135072	0.442463624
5.000000000	0.634232601	0.998380862
5.000000000	0.932560573	0.993415176
5.000000000	0.766731305	0.503851790
5.000000000	0.782416947	0.946618502
5.000000000	0.521662843	0.924258631
5.000000000	0.521662843	0.924258631
5.000000000	0.307476644	0.957338582
0.000000000	0.530463821	0.098578350
0.000000000	0.984429200	0.117852525
0.000000000	0.221231689	0.085506107
0.000000000	0.638969803	0.092105079
0.000000000	0.638969803	0.092105079
0.000000000	0.606164099	0.674599950
0.000000000	0.195703958	0.125284179
0.000000000	0.338646631	0.116943713
0.000000000	0.501623096	0.677073583
0.000000000	0.820528168	0.972495771
0.000000000	0.820528168	0.972495771
0.000000000	0.064647380	0.624568660
0.000000000	0.510469514	0.351828716
0.000000000	0.801944694	0.112722968
0.000000000	0.424590035	0.822243235
0.000000000	0.465183394	0.423862326
0.000000000	0.465183394	0.423862326
0.000000000	0.376296334	0.192493413
0.000000000	0.705618741	0.034812416
0.000000000	0.727414186	0.531735627
0.000000000	0.476733931	0.497471891
0.000000000	0.858948526	0.989662148
0.000000000	0.858948526	0.989662148
0.000000000	0.506856173	0.701305778
0.000000000	0.204294726	0.337631277
0.000000000	0.699368943	0.192802503
0.000000000	0.947163279	0.016185585
0.000000000	0.580503569	0.111584684
0.000000000	0.580503569	0.111584684
0.000000000	0.500255921	0.305622013
0.000000000	0.513890292	0.813393512
0.000000000	0.179845909	0.501392704
0.000000000	0.034702412	0.456256462
0.000000000	0.952338582	0.792108352
0.000000000	0.952338582	0.792108352
0.000000000	0.777983359	0.570971920
0.000000000	0.885426850	0.858174959
0.000000000	0.376202918	0.909612763
0.000000000	0.531491232	0.405261565
0.000000000	0.776737719	0.497577416
0.000000000	0.776737719	0.497577416
0.000000000	0.272408789	0.095490511
0.000000000	0.521533930	0.429155173
0.000000000	0.954945230	0.449091492
0.000000000	0.966678848	0.770981117
0.000000000	0.640237197	0.027096574
0.000000000	0.640237197	0.027096574
0.000000000	0.399844309	0.531576162
0.000000000	0.288772699	0.436872557
0.000000000	0.833545872	0.421323423
0.000000000	0.897523680	0.489481961
0.000000000	0.153736102	0.247665803
0.000000000	0.153736102	0.247665803
0.000000000	0.374590979	0.463246232
0.000000000	0.174452305	0.370003308
0.000000000	0.570757468	0.310130684
0.000000000	0.407300357	0.235362632
0.000000000	0.435590774	0.436769247
0.000000000	0.435590774	0.436769247
0.000000000	0.677407519	0.826959279
0.000000000	0.970383381	0.596521289
0.000000000	0.064979024	0.998582355
0.000000000	0.016834038	0.914368144
0.000000000	0.276580803	0.587343279
0.000000000	0.276580803	0.587343279
0.000000000	0.639793107	0.331195174
0.000000000	0.576317133	0.702939849
0.000000000	0.453259320	0.821802613
0.000000000	0.365362027	0.080150110
0.000000000	0.237904746	0.969086884
0.000000000	0.237904746	0.969086884
0.000000000	0.938968457	0.890781089
0.000000000	0.236797928	0.837453403
0.000000000	0.486761219	0.336720961
0.000000000	0.082826413	0.339239045
0.000000000	0.253300149	0.824086925
0.000000000	0.253300149	0.824086925
0.000000000	0.876922621	0.286960704
0.000000000	0.642472100	0.342153203
0.000000000	0.369113001	0.078374274
0.000000000	0.682871160	0.308501554
0.000000000	0.661573851	0.741771198
0.000000000	0.661573851	0.741771198
0.000000000	0.709174721	0.454041376
0.000000000	0.789433363	0.028679762
0.000000000	0.865084137	0.901977777
0.000000000	0.536613813	0.914856639
0.000000000	0.596897952	0.054532870
0.000000000	0.596897952	0.054532870
0.000000000	0.601528436	0.826345776
0.000000000	0.456020356	0.800850621
0.000000000	0.008699701	0.875900083
0.000000000	0.881504688	0.174545248
0.000000000	0.862408740	0.504883157
0.000000000	0.862408740	0.504883157
0.000000000	0.343240370	0.494826819
0.000000000	0.069108123	0.315835964
0.000000000	0.025003105	0.645662448
0.000000000	0.098801632	0.853153055
0.000000000	0.301087232	0.082091812
0.000000000	0.301087232	0.082091812
0.000000000	0.193524713	0.201316246
0.000000000	0.805145468	0.438347188
0.000000000	0.826674088	0.606998044
0.000000000	0.982721560	0.150849859
0.000000000	0.635388207	0.689285241
0.000000000	0.635388207	0.689285241
0.000000000	0.003216138	0.505465577
0.000000000	0.474838706	0.260270772
0.000000000	0.523708682	0.180656344
0.000000000	0.031216671	0.142440201
0.000000000	0.223257520	0.222503536
0.000000000	0.223257520	0.222503536
0.000000000	0.597629086	0.357505020
0.000000000	0.497196928	0.646250743
0.000000000	0.580275231	0.613753823
0.000000000	0.928704342	0.152968095
0.000000000	0.272018356	0.584858078
0.000000000	0.272018356	0.584858078
0.000000000	0.918913926	0.993595415
0.000000000	0.984747260	0.970576607
0.000000000	0.884473798	0.815078799
0.000000000	0.236373468	0.593049745
0.000000000	0.465740700	0.558333807
0.000000000	0.465740700	0.558333807
0.000000000	0.293658534	0.508772998
0.000000000	0.869626821	0.002923812
0.000000000	0.145373151	0.490540371
0.000000000	0.858489221	0.172068054
0.000000000	0.242464877	0.769650763
0.000000000	0.242464877	0.769650763
0.000000000	0.406967817	0.214754692
0.000000000	0.385627170	0.923828057
0.000000000	0.124272169	0.759879629
0.000000000	0.102839867	0.463239240
0.000000000	0.321336668	0.101220505
0.000000000	0.321336668	0.101220505
0.000000000	0.715288321	0.358833663
0.000000000	0.149113299	0.622124938
0.000000000	0.278034404	0.664613194
0.000000000	0.309339003	0.225307934
0.000000000	0.431820947	0.794385335
0.000000000	0.431820947	0.794385335
0.000000000	0.694775314	0.446111178
0.000000000	0.853883039	0.822610871
0.000000000	0.631528821	0.539725845
0.000000000	0.510623690	0.461356328
0.000000000	0.621190764	0.757859050
0.000000000	0.621190764	0.757859050
0.000000000	0.702607889	0.681285210
0.000000000	0.897289614	0.389244834
0.000000000	0.498361011	0.753333885
0.000000000	0.962401694	0.192340422
0.000000000	0.712499137	0.377955835
0.000000000	0.712499137	0.377955835
0.000000000	0.456605488	0.126893603
0.000000000	0.068872160	0.677042426
0.000000000	0.336811046	0.731572430
0.000000000	0.269556879	0.319903650
0.000000000	0.601155391	0.180103924
0.000000000	0.601155391	0.180103924
0.000000000	0.035635904	0.898446246
0.000000000	0.384915503	0.629997496
0.000000000	0.605794500	0.832291348
0.000000000	0.842185764	0.530311368
0.000000000	0.931663974	0.289868246
0.000000000	0.931663974	0.289868246
0.000000000	0.767968142	0.580471426
0.000000000	0.771496406	0.185558507
0.000000000	0.066659797	0.755819757
0.000000000	0.417095819	0.912430805
0.000000000	0.028958406	0.663356695
0.000000000	0.028958406	0.663356695
0.000000000	0.307682835	0.502666368
0.000000000	0.071707586	0.260041528
0.000000000	0.731171746	0.636387109
